"gene_names","var_zt","var_ict"
"NCOA5",1.4779,1.5521
"COQ4",1.4331,1.3308
"DDX19A",0.9502,0.9957
"NIPA2",1.4297,1.3616
"TRAM1",1.2462,1.0636
"RALGPS1",1.3753,1.3448
"AMDHD2",1.7934,1.8901
"BYSL",0.4782,0.4159
"ETS1",0.8116,0.8892
"CCDC84",0.71,0.5396
"AKIRIN1",1.0349,0.7482
"UBASH3B",1.7237,1.5315
"CEP192",1.2033,1.0104
"CD68",1.2794,1.0272
"MGLL",1.5156,1.2217
"GNPAT",1.4398,1.3829
"SLC44A1",1.3762,1.4782
"MRPS22",1.3773,1.1849
"PLEKHF1",0.9785,0.9059
"PARP11",1.0287,0.8764
"ANAPC7",1.2001,1.0954
"ZNF621",1.3011,1.2927
"UBTF",0.5968,0.6294
"RPN1",1.2896,1.181
"PURB",1.8002,1.7962
"RPLP0",1.0319,0.8712
"MMAB",1.2352,1.0834
"ZNF516",0.7494,0.5878
"TNFAIP8",1.11,0.814
"ERCC3",1.535,1.4278
"SLC41A1",1.7234,1.6677
"NIPAL3",0.5584,0.508
"TGFBI",1.6012,1.8377
"ABCA7",1.0509,0.8357
"DCAF13",1.1701,0.92
"AIDA",1.3092,1.3123
"ANP32E",0.907,0.6654
"RUSC1",1.0712,0.9741
"HUS1",1.5401,1.5482
"SOD2",0.6678,0.4816
"BATF2",0.4438,0.2903
"LPAR2",0.6457,0.4263
"PDAP1",1.4412,1.7568
"BMI1",1.1094,0.8111
"OSBP",1.8245,1.633
"ARFGAP1",1.7633,1.5493
"SLC10A3",1.6806,1.6766
"SRGN",0.5198,0.4082
"ATR",0.7506,0.5298
"FAM192A",1.6259,1.6348
"ZMYND8",1.4534,1.5486
"HECTD3",1.7321,1.5518
"MTF1",1.0439,0.7578
"GYS1",1.8356,1.7253
"PLEKHB1",0.5941,0.4129
"NCOA1",1.1929,0.9063
"SLC25A23",0.657,0.6211
"CRKL",1.2708,0.9993
"DHRS12",1.0034,0.8484
"ASB2",1.2562,1.3712
"N4BP2L2",1.8444,1.6737
"SLC25A30",1.3735,1.3304
"ACAP1",1.7189,1.5608
"POLA2",1.6712,1.6741
"RASGRP3",0.9175,0.6266
"MAP1LC3A",0.9171,0.7494
"CLUAP1",0.4551,0.217
"YARS2",0.9438,0.7472
"SOS1",1.4928,1.5014
"SMARCAL1",1.3286,1.3752
"F13A1",1.479,1.3866
"WDFY1",1.7407,1.6618
"VPS8",0.7541,0.4591
"VPS29",1.282,0.9898
"PAIP1",1.1501,0.9831
"QSOX1",1.2892,1.2095
"STAMBP",1.4534,1.3881
"MMP9",1.0699,0.8386
"TMEM109",1.1306,0.9308
"NDUFB1",1.7364,1.4801
"NUB1",1.5093,1.1961
"LETM1",1.0916,0.9952
"STK17A",1.2152,1.4905
"PCNA",1.5034,1.2565
"BIN3",0.8979,0.631
"ZNF431",1.1734,1.0989
"OCEL1",1.2539,1.1649
"SAMD3",1.5292,1.5025
"TARS2",1.0161,1.0868
"BRWD1",1.0438,0.9528
"DNAJB14",1.3107,1.1448
"TBC1D23",1.7779,1.7861
"NUDT9",0.917,0.7315
"NINJ1",0.6228,0.508
"RFTN1",0.8303,0.6506
"ATG9A",0.7858,0.5111
"ITPRIP",0.6529,0.4954
"PGRMC1",0.6676,0.419
"DUSP16",1.4075,1.3918
"UNC50",1.304,1.0599
"GCC1",1.2413,1.0179
"F2RL1",0.6644,0.4598
"TSPYL2",1.7652,1.7378
"THAP11",0.8946,0.8962
"HIST1H2AC",0.6782,0.531
"FCRL5",1.0841,1.0122
"TMCC2",0.8413,0.708
"TRA2A",0.6711,0.6794
"HMG20B",0.9966,1.0035
"ARHGAP15",1.5702,1.5068
"CARD6",1.1973,1.012
"LITAF",0.6199,0.3706
"GTF2E1",1.5874,1.3721
"NPHP3",1.8022,1.7475
"ZNF580",1.8557,1.7988
"RAB21",0.9513,0.7175
"XPOT",1.148,1.0223
"PAFAH1B3",1.0106,0.9499
"ADNP",0.7021,0.534
"PES1",1.3647,1.2579
"ZDHHC24",1.6218,1.5251
"ZNF232",1.4263,1.2627
"NOC4L",1.1524,1.0766
"SAE1",1.2177,1.1931
"SERTAD3",1.1967,1.1474
"EXOSC10",1.117,1.1495
"EIF4G2",1.4917,1.5541
"SMARCD2",1.5671,1.4083
"GTSF1",1.4084,1.2075
"UBXN2B",0.5265,0.3627
"SP140",0.837,0.7786
"RNF157",0.7914,0.7898
"GRWD1",0.6902,0.6918
"SPATA2L",0.9376,0.8094
"APOL3",1.0811,0.8731
"TPP2",0.9019,0.7503
"RPUSD4",0.9004,0.8331
"EXOSC3",1.1477,0.9292
"TAF2",1.1061,0.8187
"FAM193A",1.9694,1.8341
"EPHB1",1.2526,1.0979
"TMEM208",1.202,1.1247
"SOCS3",0.5187,0.3492
"HDC",1.1422,1.107
"PBX3",1.6076,1.4554
"GIMAP2",1.0962,0.8886
"GIMAP1",0.7532,0.5783
"MRPS17",0.86,0.7914
"DDX18",0.8825,0.6162
"GGPS1",1.4976,1.3097
"DEPDC5",1.6099,1.5721
"COIL",1.2056,1.2274
"LPAR5",1.751,1.652
"PIN1",1.5029,1.6049
"ZNF526",1.3092,1.3001
"NCOR1",1.195,1.2365
"RPL37",1.0483,0.7453
"SQSTM1",1.5779,1.314
"PSMD10",1.5792,1.3462
"DPH3",1.7005,1.6663
"C22orf39",1.3968,1.5318
"DPYD",1.1502,0.8475
"APAF1",0.8591,0.6499
"ABHD3",0.7414,0.5319
"DHX34",1.1523,0.9028
"CEBPD",0.515,0.3577
"ABR",1.5295,1.3887
"SFMBT1",1.0506,0.959
"TMEM216",1.67,1.8976
"TRRAP",1.864,1.9342
"AMD1",1.1801,1.0443
"GPR107",1.6115,1.5653
"SEMA4A",0.8128,0.6072
"INSIG2",1.5206,1.3989
"CYB561",1.0111,0.8645
"NIP7",1.6296,1.4823
"TP53RK",1.6989,1.5743
"METAP1",1.2304,1.0362
"NUP85",0.9262,0.9263
"CMTM7",1.56,1.4859
"LDHB",0.7887,0.5529
"DOCK9",0.4123,0.2501
"SUCLG1",1.8505,1.7835
"MCL1",0.8058,0.5642
"MRPL48",1.2731,1.0324
"MRS2",1.0509,0.8223
"GPR18",0.9669,0.6995
"MPP1",1.5731,1.3793
"ZNF185",0.8205,0.6872
"GADD45GIP1",1.4642,1.3537
"SLC30A5",1.3161,1.1484
"IL6R",0.9671,0.7354
"CHCHD6",1.5923,1.5233
"HGS",0.5355,0.2638
"TTC38",0.555,0.3875
"APOL1",1.0364,0.731
"TOR1A",1.0857,0.8679
"MAML2",1.4647,1.7779
"DNAJC14",1.61,1.6389
"CRLF3",1.883,1.9588
"GRAP",0.8512,0.7401
"SMYD3",0.8725,0.6992
"ITGAM",1.168,1.0264
"AGER",0.6315,0.4734
"RPL27",1.0382,0.792
"ARHGEF1",1.5321,1.4076
"TIMM50",1.5794,1.5755
"OSBPL2",0.7619,0.5664
"NLRC4",1.0333,1.0094
"PPM1G",1.765,1.8313
"TMED9",1.7343,1.6272
"UTP14C",1.379,1.1553
"USP48",1.4717,1.3762
"CENPV",1.4399,1.1804
"RASA2",1.1204,1.1636
"ELP4",1.2377,0.9633
"PPCDC",0.888,0.6667
"KIF13B",1.6588,1.3482
"FHIT",1.4279,1.4825
"DYNLL1",1.1506,1.0983
"PDCD11",0.6153,0.6164
"CLASP2",0.9475,0.929
"PWWP2A",1.6671,1.7389
"ARIH1",1.3249,1.4883
"ZC3H13",1.4124,1.522
"EEF1A1",0.8673,0.6828
"DLG1",1.2213,0.9223
"CHMP4B",1.7549,1.6817
"CAMKK1",0.4445,0.229
"HK1",1.6393,1.4555
"SH2B1",1.5856,1.6664
"ANXA7",1.0615,0.9849
"CNDP2",1.6146,1.6778
"CCNYL1",1.2859,1.2392
"AIMP1",0.8778,0.6789
"PSME1",1.3163,1.2
"GTF2A2",1.1837,0.9453
"TCEAL4",0.7012,0.5027
"RAB11FIP3",0.9791,0.8865
"SLC9A3R1",0.7865,0.7297
"LSR",1.7823,1.6334
"IMPDH1",0.6875,0.3977
"HERC5",0.7474,0.781
"TNFAIP3",1.3369,1.1908
"AGPS",1.4724,1.3936
"NDUFS6",1.2388,1.0851
"YIPF1",0.9569,0.7721
"KATNA1",1.261,0.9776
"TERF2",1.8384,1.8998
"MED7",1.3825,1.0831
"ZNF766",1.1305,0.8747
"TXNIP",1.6523,1.6318
"GALM",1.0815,1.0761
"CPPED1",1.098,0.8844
"RPS29",1.0576,0.8211
"SLC7A6",1.6152,1.6251
"THYN1",1.1479,0.9776
"PCTP",1.1462,1.1011
"PLA2G16",1.5257,1.3755
"KRT10",0.5258,0.3823
"RPAP3",1.4184,1.3688
"MAN1B1",1.9675,1.8135
"CYB5A",0.8771,0.6212
"NUCKS1",0.4376,0.3008
"DLD",1.1907,0.9117
"HAUS2",1.7853,1.6515
"NOP2",1.3789,1.48
"SIGMAR1",1.4492,1.2914
"HBD",1.2343,1.1999
"RGS10",1.5554,1.3813
"EDEM1",1.4308,1.0524
"SPCS3",1.7035,1.5849
"XRN2",1.7799,1.5227
"TCIRG1",0.684,0.5338
"CELF2",1.1518,0.8988
"MESDC1",1.3487,1.1306
"MAPK3",0.8087,0.5685
"RRAGC",1.293,1.4348
"KIAA0368",1.476,1.4279
"TTC9C",1.1156,1.0781
"SLC23A2",1.2837,1.2561
"FOXK2",1.2819,1.0254
"NEDD9",0.832,0.5871
"AQP9",0.7945,0.7108
"MPDU1",1.7606,1.8191
"AVEN",1.3579,1.1772
"SEPT1",1.5267,1.3893
"SIRT6",0.6044,0.5911
"UROS",1.4995,1.2446
"SYNE2",1.6972,1.6781
"KIF22",1.1268,1.3004
"GCLM",1.4521,1.3997
"ISG20",1.0113,0.7713
"FAM173A",1.5924,1.5297
"RCN3",0.5448,0.4035
"MEF2C",1.173,0.8983
"HACL1",0.5816,0.3692
"PPP4C",1.0232,0.8838
"CRY1",1.672,1.5128
"EDEM2",1.2401,1.1069
"NDUFA13",1.5516,1.4881
"SEC22C",0.9661,0.8278
"CALM1",0.8385,0.732
"MLST8",1.9535,1.723
"AUP1",1.4149,1.2505
"EFR3A",1.5072,1.4379
"COPB2",1.941,1.9667
"NMT1",1.3063,1.4237
"HCP5",1.7688,1.6186
"ESRRA",1.1852,1.3289
"LY6G6F",0.6067,0.3994
"FCGRT",0.7494,0.4948
"DTD1",1.3042,1.081
"DUSP5",1.0303,1.0405
"RNF40",1.0067,0.8803
"ESYT1",0.5365,0.6097
"PUM1",0.9779,0.9133
"TSC22D2",1.6425,1.4556
"EPC2",1.3764,1.305
"ELF4",0.9525,0.8652
"SEC24B",1.8294,1.8083
"BRPF1",1.9107,1.8144
"AEBP2",0.9581,0.7856
"DNAJB9",1.3804,1.1933
"OSCAR",0.7776,0.4699
"HSBP1L1",0.8328,0.6507
"SENP1",1.1928,1.1483
"CDCA4",1.6338,1.5653
"STK36",1.8546,1.8906
"DEFA4",1.4954,1.3455
"VEGFB",1.1176,0.9672
"ENHO",1.0415,0.9965
"PRKCH",1.6699,1.5623
"ABCD1",0.7235,0.5825
"SKIV2L",1.3902,1.2703
"ARHGAP1",1.6908,1.5818
"DYNC1LI1",0.8398,0.8119
"RBM17",0.46,0.2841
"TNFRSF1B",0.9232,0.7482
"MYH9",1.615,1.3464
"GABARAP",0.8606,0.6659
"LYPLAL1",1.061,0.9256
"FTSJ3",0.8199,0.7933
"RAD23B",1.8634,1.7174
"RHEB",1.5104,1.4331
"CD58",0.9888,0.8812
"TSPO",1.4784,1.416
"TPR",0.9332,0.894
"AGTPBP1",1.5177,1.4517
"CYP4F12",0.6654,0.4474
"PLCD1",1.829,1.7308
"PEX26",0.7529,0.7604
"CHMP6",1.0419,0.8539
"TACO1",1.5983,1.5251
"CD5",0.6741,0.6166
"ATP2A3",0.8758,0.5866
"PLXND1",1.5609,1.7782
"USP36",0.9358,0.7996
"NSUN2",0.4696,0.2494
"SUOX",1.1107,1.0721
"SPAG9",0.5909,0.3744
"CNIH4",1.7503,1.6265
"LSM2",1.5667,1.4521
"FAM131A",1.0687,0.9323
"BCL10",1.5056,1.5807
"PDLIM7",0.4751,0.3358
"SNRNP27",1.54,1.308
"WDR12",0.9725,0.7263
"AMMECR1L",1.5994,1.821
"C7orf31",1.3974,1.1915
"TBC1D10A",1.7241,1.8436
"RNF25",1.5641,1.6212
"SLC20A1",1.0939,1.0638
"RACGAP1",1.1987,1.0124
"ACADM",1.3767,1.2152
"RNF6",1.5072,1.4202
"C1RL",0.9707,0.801
"LILRA4",0.7681,0.5383
"PSMD3",1.2085,1.2451
"TGFBRAP1",1.3274,1.3433
"NUBP1",1.227,1.2105
"ZC3H15",1.2667,1.0638
"UBE2A",1.9272,1.7694
"SUMO3",0.9957,0.7497
"OGDH",1.842,1.7743
"VPS4B",0.9447,0.6934
"QRICH1",0.8977,0.7919
"PARVB",0.9254,0.9004
"FAM104B",1.5808,1.2991
"VAMP7",1.431,1.4169
"PACS2",1.3087,1.4244
"MATR3",1.145,0.9737
"IFIT3",0.4887,0.3277
"GSDMB",1.4693,1.2351
"PDLIM2",1.3289,1.1558
"YTHDF3",1.0755,0.8373
"KIAA1109",1.3846,1.1708
"COPS2",1.464,1.2856
"TNFRSF10C",0.8499,0.6269
"RASA3",1.0128,1.1832
"TMEM106C",1.0876,0.9207
"TRAM2",1.3248,1.3797
"SESN1",0.9463,0.963
"MTOR",1.9581,1.6604
"TAGLN2",0.9232,0.6853
"MRPS6",1.124,0.9911
"FKBP1B",1.0614,0.9293
"RNF139",1.5177,1.1571
"GTF3C1",1.1475,0.8918
"EIF3I",1.0634,0.9218
"HLA-DPB1",0.9332,0.824
"ATP6V1C1",1.8095,1.8761
"CIZ1",1.1588,0.9753
"CSF1R",1.7508,1.5662
"COMMD3",1.1836,0.9867
"OSBPL9",1.8313,1.813
"POT1",1.3278,1.1518
"THOC7",1.3283,0.9673
"MFSD6",1.106,1.1092
"ATAD1",0.855,0.6349
"JUND",1.6578,1.6213
"RNF145",1.4647,1.2806
"AAGAB",1.5638,1.6206
"VMAC",1.1832,0.9107
"SS18L1",1.4576,1.2938
"SEC31B",0.6809,0.5077
"ZNF317",1.7876,1.7555
"GOLGA2",1.5602,1.4908
"SQRDL",1.3232,1.2671
"PARP4",1.6022,1.5757
"ANGEL1",1.9449,1.8438
"PER1",0.4036,0.3321
"SSR3",1.552,1.2657
"TAF7",1.3694,1.1404
"NCOA7",1.1999,1.0987
"MS4A1",0.793,0.5599
"DMWD",0.9297,0.8291
"RBM18",1.7772,1.9401
"SLC25A13",1.2894,0.976
"TFPT",1.1134,1.0805
"DRAP1",1.3237,1.2415
"PEMT",1.3256,1.1213
"UNKL",1.0177,0.8711
"SLC16A6",1.5677,1.6462
"EED",1.144,0.8757
"TXNDC12",1.7888,1.8348
"SLC25A39",1.3196,1.1309
"TMEM170A",1.5865,1.4048
"PGAP3",1.4025,1.2967
"TMEM165",0.8174,0.6334
"DSCR3",1.1304,1.1392
"PI3",0.8728,0.7446
"GDPD5",0.8599,0.7752
"TBRG4",1.3742,1.3271
"C12orf10",0.9029,0.7505
"GBP5",1.8658,1.6016
"FHOD1",1.5033,1.2193
"ZBTB2",1.5483,1.527
"GPAA1",1.4103,1.4115
"DCUN1D5",1.253,1.0253
"WDR18",1.3555,1.4623
"TIPARP",1.4568,1.3986
"NCKAP1L",1.7538,1.6693
"YARS",1.4515,1.4517
"IKBKAP",0.7029,0.5518
"NOL6",1.735,1.6857
"ADPRHL2",1.3322,1.1999
"SLC25A6",1.4994,1.4462
"DDX60",1.1458,1.0478
"ZBTB33",1.4231,1.3132
"C2CD3",1.0783,0.9295
"ABHD10",1.0903,0.9645
"STK24",0.9283,0.7558
"TNRC18",1.1375,0.8567
"TRPT1",1.716,1.6169
"PDE7A",0.522,0.4341
"TTC21B",1.3973,1.3587
"KDM4A",1.4751,1.5295
"SH3BP1",0.9187,0.7559
"TUBGCP6",1.702,1.717
"KEAP1",1.5983,1.6037
"NDUFB6",0.7569,0.7304
"DARS2",1.6401,1.5489
"TSPAN31",0.9624,0.9494
"ZNF446",1.8034,1.8493
"MED11",1.6852,1.6286
"WDR54",0.6962,0.6181
"CHST15",0.7349,0.5774
"ZNF195",0.977,0.7143
"SMAD2",1.7371,1.5742
"ZNF558",1.1101,0.8726
"DBNL",1.3805,1.2402
"RARG",0.9844,0.9099
"DSTN",0.828,0.7055
"DIS3",1.5089,1.4678
"WDSUB1",1.0057,1.0009
"SELENBP1",1.1261,0.9963
"ABCF2",1.2037,1.4069
"SIRPA",0.9289,0.7264
"PRR4",1.6633,1.4418
"ALPL",0.9494,0.6669
"PYCR2",0.8906,0.8523
"TCTA",1.8331,1.8228
"MAPK8",1.2238,1.0605
"CLDN15",0.9555,0.72
"ZNF785",1.115,1.0205
"MKKS",1.4028,1.1241
"RPS4X",0.7961,0.5858
"PPP1R13B",0.6376,0.579
"MCM2",1.1465,1.3803
"INPPL1",1.395,1.3298
"FAM3A",1.8653,1.8256
"TPI1",1.494,1.5092
"PARP1",0.6429,0.5191
"TFB2M",1.1824,0.8628
"HEMK1",1.4506,1.3731
"SRRM2",1.5361,1.4939
"PDE1B",0.6973,0.5531
"PARP9",1.4706,1.3385
"NDUFB11",1.9142,1.7849
"TOM1",0.7595,0.4958
"SDCBP",0.7866,0.6239
"B4GALT4",1.3904,1.2414
"SIN3B",0.8701,0.6273
"CCDC12",1.6903,1.703
"STOML2",1.3611,1.381
"LRP1",1.1095,0.9296
"NCOR2",1.8218,1.7339
"ACOT9",1.3487,1.4185
"LMF2",1.1817,0.8841
"PSMD13",1.3337,1.2818
"TINF2",1.8856,1.9363
"ERBB2",1.555,1.3958
"TPM1",1.101,0.9546
"THAP5",1.5372,1.5126
"MDFIC",0.775,0.5364
"INSIG1",0.8565,0.7309
"USP5",1.8004,1.9108
"CFP",0.8483,0.6918
"ELL",0.5459,0.3267
"MBTD1",1.6405,1.6762
"IAH1",1.1027,0.8844
"SLC25A11",1.465,1.3126
"TNF",1.2409,1.2449
"KTI12",1.097,0.9126
"SORD",0.7327,0.4909
"SRD5A1",1.9276,1.8164
"CHFR",1.4513,1.2079
"RPS6KA4",1.7563,1.8722
"PCGF3",1.6962,1.6797
"CXCR2",0.7688,0.5488
"CAP1",1.2475,1.0189
"TSR1",0.4863,0.3686
"ATPAF2",1.8839,1.9878
"ZNF337",0.7939,0.6793
"STK25",1.5925,1.6474
"TRAFD1",1.2274,1.0121
"RPS21",1.0984,0.8678
"GORASP2",1.0774,1.2241
"EPRS",0.7934,0.6078
"PIK3CA",1.908,1.8881
"CLDND1",1.2106,0.9589
"CD40",0.9421,0.812
"ADA",1.8296,1.902
"SIAH2",1.2261,1.1014
"NRAS",1.5848,1.3317
"IRAK1",0.9514,0.8046
"PHF11",1.8752,1.8419
"SNAPC4",1.5452,1.5686
"SCP2",1.6335,1.6868
"C19orf12",1.3171,1.0576
"MRPL54",1.4628,1.2569
"STX8",1.3565,1.2339
"AP3B1",1.6695,1.6192
"ALOX5AP",0.5233,0.4082
"LRRC61",0.8379,0.8286
"NOTCH2NL",1.3329,1.3372
"TIMP1",0.9897,0.7599
"ARHGEF2",1.4109,1.2941
"FCHSD1",1.1297,1.0841
"CD72",1.0983,0.8843
"VPS28",1.2659,1.032
"CD1D",0.6966,0.563
"LRRC14",1.2667,1.2271
"RPS9",1.2313,1.1352
"C1orf21",0.507,0.5806
"MON1A",1.3784,1.2462
"PTPN2",1.219,1.1239
"DOLPP1",0.9464,0.8242
"PDXDC1",0.8966,0.8375
"CNOT4",1.858,1.9041
"CD44",1.1025,1.0236
"KCTD21",1.2892,1.1287
"RIT1",0.8441,0.7401
"CHMP1A",1.0252,0.7038
"SLC39A4",1.6617,1.6926
"ACTR1A",0.8343,0.476
"SNX29",0.5503,0.4699
"TCEA2",1.2872,1.1537
"GMFB",1.1977,1.0556
"JKAMP",1.4526,1.6266
"MAFG",1.7557,1.7466
"TNFRSF18",1.6102,1.673
"MYL6",1.7138,1.7844
"PRPF8",0.9862,1.3048
"RUNDC1",1.3401,1.3689
"ERI3",1.8251,1.8711
"BRIX1",1.1643,0.9387
"BNIP2",1.6095,1.4585
"UCK1",0.7363,0.7602
"ZNF211",1.2297,1.2356
"ZNF362",1.5534,1.657
"DCAF10",1.0565,1.1045
"TREML2",0.4616,0.2398
"PLEKHA3",1.0765,1.047
"TRAPPC3",1.2447,1.2074
"SYPL1",1.13,0.8266
"FAM65A",1.0122,0.8115
"NUDT2",1.3909,1.2556
"CLMN",1.4685,1.4627
"TDRD3",1.3225,1.2824
"USF2",1.3164,1.0937
"TTC1",1.7325,1.8509
"MANBA",1.5753,1.2942
"VPS52",1.8301,1.8518
"ZNF467",0.7584,0.4861
"TMEM129",1.8987,1.6613
"SEH1L",0.6055,0.3637
"KCNE3",0.5563,0.4594
"ZBTB24",0.8531,0.8053
"TMEM160",1.5966,1.6501
"YWHAB",1.5444,1.5883
"TSEN34",0.8644,0.6697
"HPS5",0.2542,0.1858
"POLM",0.7211,0.5719
"PBX2",1.1458,0.9787
"TRIP4",1.7792,1.7683
"LAPTM5",1.0433,0.8021
"SULF2",1.1256,1.0314
"AVIL",0.4403,0.2385
"EPN2",1.5049,1.4353
"NLRP12",0.802,0.6001
"MCM4",0.8938,1.01
"G3BP1",0.7996,0.7904
"TECPR1",1.411,1.6126
"CTSK",1.6529,1.6511
"CSTF2",0.9691,0.947
"CUL1",1.0653,1.0574
"DVL1",1.7968,1.7889
"ATP6V1H",1.8786,1.8782
"MSL3",1.8798,1.8748
"LUC7L2",0.4572,0.2619
"PREPL",0.9286,0.825
"TLR9",0.7912,0.6575
"KCMF1",1.7263,1.7711
"MRPL34",1.1351,1.0409
"KPNA6",1.3688,1.1633
"NSF",1.5223,1.4452
"NIPSNAP3A",1.2655,1.0682
"TCL1A",0.2875,0.1038
"CHD1L",1.4651,1.3768
"HAUS4",0.9705,0.7312
"ATG3",0.7892,0.8829
"CCDC124",0.9114,0.7968
"TOB2",1.296,1.2815
"QRSL1",1.0105,0.8754
"PARN",0.9308,0.9227
"ZNF7",0.9734,0.7864
"ZSCAN2",1.3826,1.2538
"CCNL2",1.1183,1.1135
"C1orf131",1.6655,1.3598
"FCHSD2",1.8003,1.6767
"IDH1",1.0917,1.169
"GPN1",1.2032,0.9019
"USP3",1.2476,1.1657
"CHCHD4",1.563,1.3147
"CDK2",1.7702,1.8912
"DEF8",0.926,0.7068
"TRIT1",0.5625,0.3742
"ALKBH3",1.1671,0.9548
"ST3GAL1",1.3123,1.5513
"PRMT7",1.0127,1.0368
"MYCBP2",1.062,1.0341
"TTC7B",1.4709,1.2884
"POLR1C",0.8232,0.69
"PSMD14",1.0512,0.7942
"RAB27A",0.6137,0.4941
"SNRNP48",1.4183,1.3008
"RPL10A",0.7488,0.4838
"MLC1",0.6689,0.471
"ITK",0.6221,0.5077
"MLH1",0.7388,0.545
"IFI30",1.444,1.414
"CTSB",1.1979,1.0414
"DAPK3",1.378,1.5034
"PIGC",0.49,0.3072
"PSMC4",1.4129,1.2964
"CLN5",1.3988,1.1004
"IL17RA",1.1543,0.9207
"RFNG",0.9879,0.8639
"KBTBD4",1.7123,1.7628
"NOSIP",0.9116,0.786
"TRAK2",1.4445,1.5309
"ATPAF1",0.9178,0.8211
"SEC23B",1.893,1.9173
"C1orf52",1.5487,1.6849
"ITPK1",0.42,0.2002
"ATP5J2",1.9235,1.7284
"MECP2",1.2631,1.154
"ZBTB47",0.7953,0.6267
"DCAF15",1.2526,1.343
"TLR10",1.3488,1.2492
"FEM1A",1.738,1.62
"AATF",1.4676,1.2613
"LUC7L3",0.924,0.7005
"CYTH2",0.9349,0.6403
"KNTC1",1.1871,0.9204
"ZNF385A",1.0425,0.9457
"SEC61G",1.1096,1.112
"C14orf80",1.0402,1.1789
"SLPI",1.847,1.814
"CRELD2",1.3581,1.2591
"POLB",1.1522,1.0791
"CTNNBL1",1.6603,1.732
"RABL3",0.9414,0.7305
"CDK5RAP2",1.3908,1.1301
"DTX3L",1.0691,0.8257
"CDK16",1.0435,0.8194
"TNFAIP8L1",1.1619,1.2067
"RNF149",0.9846,0.8709
"ARF3",1.0687,0.8338
"URGCP",0.8159,0.7776
"C9orf69",1.4021,1.3232
"FANCE",1.08,0.85
"WIZ",1.669,1.3891
"ADK",0.9019,0.6354
"RPS26",1.162,0.9005
"XAF1",1.7543,1.7376
"ZNF830",1.506,1.222
"POFUT2",1.7434,1.6708
"MTSS1",1.1338,0.9401
"HMGB1",1.0719,0.8339
"PELI1",0.64,0.5967
"ATOX1",1.0353,1.163
"CDC37",1.5543,1.5591
"NDUFS1",0.8507,0.8091
"BTD",1.7574,1.5325
"CMTM3",1.7851,1.7364
"DBF4",1.2187,0.8941
"NUP98",1.515,1.2988
"PREB",1.6034,1.6135
"LILRB3",0.8204,0.5778
"KIAA1191",1.0932,0.947
"JMJD7",0.9576,0.8513
"IRF9",0.7978,0.747
"MIA3",1.6112,1.4773
"FOLR3",0.509,0.3447
"MFAP1",1.7144,1.5443
"MTM1",1.9215,1.821
"EBAG9",0.9877,0.6968
"GTF2H4",1.3182,1.5384
"GIT1",1.5655,1.451
"C6orf47",1.1248,1.2028
"NUDC",1.4577,1.5843
"SLC9A1",0.8214,0.494
"LIMS1",1.1689,1.1778
"LIMD2",1.3869,1.3524
"TBC1D14",1.0651,0.83
"PLA2G7",0.9089,0.5973
"BUD13",1.1719,1.0767
"MPHOSPH8",1.399,1.409
"ANK1",1.5228,1.3941
"CHD8",1.7705,1.4601
"PRPF19",1.2205,1.3481
"ADPRH",1.5126,1.5213
"ZNF131",0.7065,0.521
"NAB1",1.2469,1.1241
"SLAIN1",1.037,0.7986
"EIF4G3",1.2148,0.954
"RAB40C",1.5353,1.3415
"KLF16",1.6235,1.5184
"GCHFR",1.7536,1.5219
"SRBD1",0.9252,0.8835
"SLC2A3",0.8194,0.6157
"GHDC",1.2731,1.3748
"KCNN4",0.6761,0.7096
"MNDA",0.9711,0.8319
"ZDHHC7",1.1546,1.0392
"ITGAE",1.643,1.3516
"GAR1",0.5125,0.4289
"C19orf66",1.1076,1.1215
"FUNDC2",1.2543,1.3326
"FLNA",1.7045,1.4808
"ANKMY1",1.8657,1.9067
"SLC4A1AP",1.3671,1.2638
"HDAC2",1.2285,0.9907
"RAP2C",1.3417,1.44
"KLF1",1.0116,0.8842
"KIAA1147",0.6751,0.4507
"NDRG1",1.0166,0.7395
"NDUFC2",1.0554,0.8158
"TRMT112",1.3417,1.0311
"POLD3",1.8655,1.9869
"DDX60L",0.7184,0.5425
"SNX8",1.1184,1.3687
"PITPNB",1.2402,1.3133
"NCBP1",1.273,1.0332
"FDPS",1.7125,1.6347
"NME4",1.6118,1.8069
"GNLY",0.9462,0.9938
"EPB42",0.9826,0.8544
"SUMF1",1.6684,1.5588
"PEX11B",1.1701,0.9675
"RBM19",0.7585,0.742
"C14orf1",1.0654,1.0945
"SPNS3",1.2286,1.188
"ZMAT5",0.956,0.9696
"GADD45A",0.3576,0.1592
"MIB2",1.0587,0.96
"IFNAR1",1.1303,0.9493
"WDR89",0.9328,0.7133
"STK11IP",0.9933,1.0459
"OAS1",1.0141,0.8221
"DNAJA1",1.5381,1.7217
"GNB4",0.9384,0.7935
"TMEM206",1.6372,1.4817
"RNF144B",0.7142,0.5974
"CCR2",1.3853,1.4413
"SLC11A2",1.6922,1.6276
"DMXL2",1.1028,0.8301
"FAM78A",1.8242,1.6845
"SUN1",0.4109,0.3744
"ARSB",1.051,0.8059
"TBL1XR1",1.7168,1.781
"NCK2",1.2465,1.048
"TM7SF3",1.4054,1.1966
"LETM2",0.7144,0.5948
"XRCC1",0.8621,1.0982
"MYCBP",1.0899,1.3322
